Product Name,Parent SKU,EAN,Color,Size,Price EUR,Gender,Category,Composition,Description,Features,Weight,URL
Pile mezza zip Softech da uomo tinta unita,30L1097,8058949869228,CHILI,58,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8058949869235,CHILI,60,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8057153478226,CARROT,46,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8057153478240,CARROT,48,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8057153478264,CARROT,50,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8057153478288,CARROT,52,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8057153478301,CARROT,54,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8057153478325,CARROT,56,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8057153478349,CARROT,58,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8057153478363,CARROT,60,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737996526,Tango,60,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737995772,Sulfur,46,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737995871,Sulfur,48,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737995970,Sulfur,50,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737996076,Sulfur,52,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737996175,Sulfur,54,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737996274,Sulfur,56,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737996373,Sulfur,58,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737996472,Sulfur,60,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8050243138079,OLIVE,46,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8050243138116,OLIVE,48,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8050243138154,OLIVE,50,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8050243138192,OLIVE,52,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8050243138239,OLIVE,54,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8050243138352,OLIVE,60,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8050243138055,ZAFFIRO,46,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8050243138093,ZAFFIRO,48,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8050243138130,ZAFFIRO,50,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8050243138215,ZAFFIRO,54,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8050243138291,ZAFFIRO,58,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737995802,Blue Royal,46,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737995901,Blue Royal,48,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737996007,Blue Royal,50,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737996106,Blue Royal,52,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8051737996502,Blue Royal,60,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8057153724880,TITANIO,46,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8057153724910,TITANIO,48,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
Pile mezza zip Softech da uomo tinta unita,30L1097,8057153724941,TITANIO,50,99.99,Man,Fleece,87% POLYESTER 13% ELASTANE; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Half-zip turtleneck in Softech fleece, a super-lightweight fabric with a carbon finish that guarantees softness and breathability. Choose the one that best matches your ski suit from the bright colours available!",Stretch; Perfect fit; Softech; Dry Function,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySECOND LAYER",https://www.cmpsport.com/ww/men-s-plain-softech-turtleneck-30l1097
