Product Name,Parent SKU,EAN,Color,Size,Price EUR,Gender,Category,Composition,Description,Features,Weight,URL
Giacca da sci da uomo in twill,35W0067,8055950096858,NILO,46,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
Giacca da sci da uomo in twill,35W0067,8055950096865,NILO,48,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
Giacca da sci da uomo in twill,35W0067,8055950096872,NILO,50,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
Giacca da sci da uomo in twill,35W0067,8055950096889,NILO,52,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
Giacca da sci da uomo in twill,35W0067,8055950096896,NILO,54,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
Giacca da sci da uomo in twill,35W0067,8055950096902,NILO,56,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
Giacca da sci da uomo in twill,35W0067,8055950096919,NILO,58,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
Giacca da sci da uomo in twill,35W0067,8050243924702,ROYAL BLUE,46,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
Giacca da sci da uomo in twill,35W0067,8050243924733,ROYAL BLUE,48,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
Giacca da sci da uomo in twill,35W0067,8050243924764,ROYAL BLUE,50,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
Giacca da sci da uomo in twill,35W0067,8050243924795,ROYAL BLUE,52,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
Giacca da sci da uomo in twill,35W0067,8050243924825,ROYAL BLUE,54,99.99,Man,Winter jackets,MAIN FABRIC 88% NYLON 12% ELASTANE; LINING 100% POLYESTER; PADDING 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Ski jacket made of 4 way stretch twill with a detachable hood. The jacket is padded with Feel Warm Flat, a synthetic fiber that can maintain body heat even in cold, wet conditions with minimal bulk. The Clima Protect membrane, water repellent outer treatment and fully taped seams provide protection from the elements while maintaining excellent breathability. A combination of technologies designed to keep the body warm and dry during the most adventurous days in the snow. The garment is completed with an inner snow gaiter, Lycra cuffs with thumb opening, adjustable drawstring hem, front zipper with windproof and rub-proof flap, two zippered side pockets and ski pass pocket on the sleeve.",WP 20.000; MVP 10.000; 4-way stretch; Fully taped seams; Clima Protect®; Feel Warm Flat gr.140; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivitySKI",https://www.cmpsport.com/ww/men-s-twill-ski-jacket-35w0067
